# Constructed from biom file
SM030818-1	SM030818-24	SM030818-33	SM030818-62	SM030818-66	SM030818-91	SM030818-92	SM030818-93	SM030818-94	SM030818-95	SM030818-96	SM030818-97	SM030818-98	SM030818-99	SM030818-100	SM030818-101	SM030818-102	SM030818-103	SM030818-104	SM030818-105	SM030818-106	SM030818-107	SM030818-108	SM030818-109	SM030818-110	SM030818-111	SM030818-121	SM030818-126	SM030818-128	SM030818-130	SM030818-131	SM030818-132	SM030818-133	SM030818-134	SM030818-135	SM030818-136	SM030818-138	SM030818-139	SM030818-140	SM030818-141	SM030818-142	SM030818-143	SM030818-144	SM030818-145	SM030818-146	SM030818-147	SM030818-148	SM111418-7	SM111418-12	SM111418-44	SM111418-52	SM111418-59	SM111418-94	SM111418-113	SM071219-60	SM071219-66	SM071219-71	SM071219-89	SM071219-92	SM071219-95
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Acidobacterium	1.87999965314e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Candidatus Koribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.06999999379e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.70999852506e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	3.62199933174e-05	9.73000017319e-05	0.0	0.000192640951635	0.0	0.0	2.92999909784e-05	0.00064084100892	9.10999947343e-05	0.0	0.000113099992869	0.000134800020111	0.0	0.0	0.000243270938907	7.2659993337e-05	0.000119099973857	0.0	0.0	1.22000014809e-06	6.01999942027e-06	0.0	0.0	0.000138022983947	0.000123200036726	0.0	3.20999972132e-05	0.0	0.0	3.87000010047e-05	4.6999999859e-05	3.44600036779e-05	4.63999863169e-05	1.65300060749e-05	1.82299951342e-05	4.5800003435e-05	0.000139980993727	2.93280139044e-05	8.50000186479e-06	0.000147230059772	0.000748753391201	0.00038648696699	0.000159189962272	0.000119999969003	7.92999969437e-05	6.15800251503e-05	0.000347835998052	0.000513516999996	4.96999987076e-05	7.87999709929e-06	0.000190762002671	4.75299872093e-05	0.000305841940035	2.89199942652e-05	9.12999817035e-06	0.000389552942326	0.0	2.44999967635e-05	0.0	8.93000104566e-06
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.76999850956e-06	4.43999982888e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus	1.18999978044e-55	0.0	3.17999923394e-06	0.0	0.0	0.0	0.0	0.0	2.06999988035e-19	0.0	0.0	4.85000072358e-70	0.0	5.94000022572e-237	0.0	1.1199998973e-05	0.0	0.0	3.81999888838e-05	2.05000024885e-06	0.0	0.0	0.0	0.0	7.54000224767e-16	0.0	0.0	0.0	6.23999976501e-23	0.0	0.0	4.51000048135e-05	0.0	1.82000066887e-05	0.0	2.15000016125e-73	3.62999983732e-06	3.33000157875e-06	0.0	3.22000130724e-05	0.0	1.42745589675e-316	2.40999942883e-07	6.39999834683e-216	1.88999992716e-05	0.0	0.0	0.0	8.72999977298e-60	0.0	0.0	6.52999824273e-06	0.0	6.77999865552e-06	0.0	8.26999877561e-05	0.0	0.0	0.0	1.34000015691e-19
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.47999937719e-19	1.20999988904e-05	4.37999903859e-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.94999824537e-06	0.0	0.0	0.0	3.16999985793e-05	1.87000088657e-06	0.0	2.25000091345e-05	1.17000061129e-05	0.0	2.4999994075e-06	0.0	0.0	0.0	2.67999998499e-91	0.0	0.0	3.20999881837e-06	0.0	0.0	4.25999916477e-05	0.0	0.0	2.44999963727e-23	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Trueperella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000112987989119	0.0	0.0	7.92999907767e-32	0.0	0.0	0.0	0.0	0.0	9.34000024247e-05	0.0	0.0	2.12999937187e-16	0.0	1.57999957828e-05	0.0	0.0	4.90000232309e-06	7.19000157739e-06	3.93000159549e-06	1.22000063741e-05	3.33999971473e-05	1.05999974878e-05	0.0	8.05999968936e-297	0.0	0.0	0.0	6.88999982083e-06	2.23999917543e-06	0.0	0.0	0.0	0.0	6.04999878758e-96	0.0	0.0	0.000147099980568	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinopolysporales;f__Actinopolysporaceae;g__Actinopolyspora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50999996073e-138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.133664058339	0.0288107825128	0.000459808889232	0.57312573631	0.0163386141286	0.00548539712913	0.0626029777242	0.0	0.000482534972109	0.000942145828406	0.0	0.264674074489	0.000466483066707	0.0411664835643	0.000451205886696	0.0504110573777	0.547729876773	0.294588917775	0.163973721284	0.00367514744689	0.00642605068117	0.496651533574	0.000105500016668	0.00263017369409	0.000886756264342	0.0	0.00614368746663	0.00148799900223	0.00842028828291	0.0571839904845	0.238345493285	0.00731216978042	0.000470695861194	0.25422430143	0.314463282066	0.139047835429	0.703202725501	0.905218718165	0.332580292964	0.653072387252	0.00750903892325	0.24622257597	0.147218721109	0.209568964884	0.772113050242	0.00306772263391	0.380723317868	0.0	0.0969943314777	0.0284146645406	0.0	0.24346276259	3.72999926875e-05	0.0683030124555	0.131319971683	0.2168145539	0.0	0.0842415828715	0.0217391248498	0.00583010868697
